group,index,start,end,duration,transcript,question_mark,elipses,nwords,duration_seconds,words_per_second,word_present_maybe,word_present_sort_of,word_present_unsure,word_present_dont_know,word_present_confused,word_present_possibly,liwc_certitude
purple,19,00:13:04,00:13:06,00:00:02,You borrowed her calculator for the ACT?,TRUE,FALSE,7,2.314814814814714,3.0240000000001315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,20,00:13:06,00:13:07,00:00:01,Yeah.,FALSE,FALSE,1,1.1574074074075305,0.8639999999999082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,21,00:13:07,00:13:08,00:00:01,How did it go?,TRUE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,22,00:13:08,00:13:08,00:00:00,Oh yeah.,FALSE,FALSE,2,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,23,00:13:08,00:13:10,00:00:02,"I mean, I didn't do as well as I thought I did.",FALSE,FALSE,12,2.314814814814714,5.184000000000226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,24,00:13:10,00:13:12,00:00:02,But it was also my first time taking it.,FALSE,FALSE,9,2.3148148148148877,3.8879999999998778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,25,00:13:12,00:13:13,00:00:01,"Oh, OK.",FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,26,00:13:13,00:13:14,00:00:01,So.,FALSE,FALSE,1,1.1574074074075305,0.8639999999999082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,27,00:13:14,00:13:16,00:00:02,And I wish she's not here today.,FALSE,FALSE,7,2.314814814814714,3.0240000000001315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,28,00:13:16,00:13:18,00:00:02,"So it looks like I'm borrowing it for tomorrow and Thursday,",FALSE,FALSE,11,2.3148148148148877,4.751999999999851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,29,00:13:18,00:13:19,00:00:01,too.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,30,00:13:19,00:13:21,00:00:02,Yeah.,FALSE,FALSE,1,2.3148148148148877,0.4319999999999864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,31,00:13:21,00:13:25,00:00:04,Was it easier or harder than you thought it would be?,TRUE,FALSE,11,4.629629629629601,2.3760000000000145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,32,00:13:25,00:13:26,00:00:01,"I mean, it felt easy.",FALSE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,33,00:13:26,00:13:29,00:00:03,It was a little harder than I thought it would be.,FALSE,FALSE,11,3.4722222222222445,3.1679999999999797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,34,00:13:29,00:13:30,00:00:01,But it still felt pretty easy.,FALSE,FALSE,6,1.157407407407357,5.184000000000226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,35,00:13:30,00:13:34,00:00:04,"But I only got like a 28 on it, which pissed me off.",FALSE,FALSE,13,4.629629629629601,2.808000000000017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,36,00:13:34,00:13:36,00:00:02,Oh.,FALSE,FALSE,1,2.3148148148148877,0.4319999999999864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,37,00:13:36,00:13:38,00:00:02,"No, I don't like the practice test.",FALSE,FALSE,7,2.3148148148148877,3.023999999999905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,38,00:13:38,00:13:40,00:00:02,I would get like 33s and 34s.,FALSE,FALSE,7,2.314814814814714,3.0240000000001315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,39,00:13:48,00:13:51,00:00:03,How fast did you get to see your score?,TRUE,FALSE,9,3.4722222222222445,2.591999999999983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,40,00:13:51,00:13:55,00:00:04,I took it last Saturday and the scores were up yesterday.,FALSE,FALSE,11,4.629629629629601,2.3760000000000145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,41,00:13:55,00:13:57,00:00:02,Okay. That was pretty quick.,FALSE,FALSE,5,2.3148148148148877,2.159999999999932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,42,00:13:57,00:14:01,00:00:04,"Which yeah, it was like, it'll take 6-10 weeks for the scores to come up.",FALSE,FALSE,15,4.629629629629601,3.2400000000000198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,43,00:14:01,00:14:03,00:00:02,So now it took a week.,FALSE,FALSE,6,2.3148148148148877,2.5919999999999184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,44,00:14:03,00:14:05,00:00:02,How's the science part?,TRUE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,45,00:14:05,00:14:09,00:00:04,"I also didn't think the science part was bad, but I only got like a 27 on that.",FALSE,FALSE,18,4.629629629629775,3.8879999999998778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,46,00:14:09,00:14:11,00:00:02,Oh my god.,FALSE,FALSE,3,2.314814814814714,1.2960000000000564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,47,00:14:11,00:14:17,00:00:06,I thought math was a lot worse than science.,FALSE,FALSE,9,6.944444444444489,1.2959999999999916,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,48,00:14:17,00:14:19,00:00:02,Okay.,FALSE,FALSE,1,2.314814814814714,0.4320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,49,00:14:19,00:14:23,00:00:04,But usually the problem with science is you just get like tired by that point.,FALSE,FALSE,15,4.629629629629775,3.239999999999898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,50,00:14:23,00:14:25,00:00:02,Right.,FALSE,FALSE,1,2.314814814814714,0.4320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,51,00:14:54,00:14:58,00:00:04,That level is probably the worst one out of all of them.,FALSE,FALSE,12,4.629629629629601,2.5920000000000156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,52,00:14:58,00:15:00,00:00:02,I'm stuck on that dude.,FALSE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,53,00:15:00,00:15:02,00:00:02,"No, you have to go through here.",FALSE,FALSE,7,2.3148148148148877,3.023999999999905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,54,00:15:02,00:15:02,00:00:00,Really?,TRUE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100
purple,55,00:15:02,00:15:04,00:00:02,Yeah.,FALSE,FALSE,1,2.314814814814714,0.4320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,56,00:15:04,00:15:06,00:00:02,Like I've been bouncing off the side.,FALSE,FALSE,7,2.3148148148148877,3.023999999999905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,57,00:15:06,00:15:10,00:00:04,"So you've got to go twice, yeah, like that.",FALSE,FALSE,9,4.629629629629601,1.944000000000012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,58,00:15:10,00:15:14,00:00:04,And then just go straight up so you have like eight bounces.,FALSE,FALSE,12,4.629629629629601,2.5920000000000156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,59,00:15:14,00:15:15,00:00:01,Eight bounces.,FALSE,FALSE,2,1.1574074074075305,1.7279999999998163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,60,00:15:15,00:15:19,00:00:04,And then like that and then.,FALSE,FALSE,6,4.629629629629601,1.2960000000000078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,61,00:15:19,00:15:20,00:00:01,I'm on 11.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,62,00:15:20,00:15:21,00:00:01,Oh.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,63,00:15:21,00:15:22,00:00:01,"Shit, dude.",FALSE,FALSE,2,1.1574074074075305,1.7279999999998163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,64,00:15:22,00:15:25,00:00:03,Like I beat it on Sunday.,FALSE,FALSE,6,3.4722222222222445,1.7279999999999889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,65,00:15:25,00:15:27,00:00:02,It's so fucking.,FALSE,FALSE,3,2.314814814814714,1.2960000000000564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,66,00:15:27,00:15:29,00:00:02,Have you played?,TRUE,FALSE,3,2.3148148148148877,1.2959999999999592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,67,00:15:29,00:15:32,00:00:03,Like I think on iOS it's called like Flappy Golf.,FALSE,FALSE,10,3.4722222222222445,2.8799999999999817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,68,00:15:32,00:15:32,00:00:00,Yeah.,FALSE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,69,00:15:32,00:15:33,00:00:01,Golf.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,70,00:15:33,00:15:33,00:00:00,Yeah.,FALSE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,71,00:15:33,00:15:34,00:00:01,No.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,72,00:15:37,00:15:40,00:00:03,It's a pretty addicting game.,FALSE,FALSE,5,3.4722222222222445,1.4399999999999908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,73,00:15:40,00:15:41,00:00:01,Have you beat the game?,TRUE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,74,00:15:41,00:15:41,00:00:00,Yeah.,FALSE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,75,00:15:41,00:15:42,00:00:01,All right.,FALSE,FALSE,2,1.1574074074075305,1.7279999999998163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,76,00:15:42,00:15:44,00:00:02,I have to beat it now.,FALSE,FALSE,6,2.314814814814714,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,77,00:15:44,00:15:46,00:00:02,But it's not loading.,FALSE,FALSE,4,2.3148148148148877,1.7279999999999456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,78,00:15:57,00:15:59,00:00:02,"Brendan, have you seen The Wolf of Wall Street?",TRUE,FALSE,9,2.314814814814714,3.888000000000169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,79,00:15:59,00:16:00,00:00:01,Great movie.,FALSE,FALSE,2,1.1574074074075305,1.7279999999998163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,80,00:16:00,00:16:02,00:00:02,Do you have the movie?,TRUE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,81,00:16:02,00:16:03,00:00:01,No.,FALSE,FALSE,1,1.1574074074075305,0.8639999999999082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,82,00:16:03,00:16:05,00:00:02,Because it's on sale on iTunes and HG for ten bucks.,FALSE,FALSE,11,2.314814814814714,4.752000000000207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,83,00:16:05,00:16:06,00:00:01,I should get it.,FALSE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,84,00:16:06,00:16:10,00:00:04,I bought it last night. It took like twelve hours to download.,FALSE,FALSE,12,4.629629629629775,2.5919999999999184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,85,00:16:11,00:16:12,00:00:01,True.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,86,00:16:13,00:16:17,00:00:04,"Wait, is that on Farmland or Minty Land?",TRUE,FALSE,8,4.629629629629601,1.7280000000000106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,87,00:16:17,00:16:18,00:00:01,Minty Land.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,88,00:16:35,00:16:36,00:00:01,Four.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,89,00:16:36,00:16:37,00:00:01,Yeah.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,90,00:16:37,00:16:40,00:00:03,It is the worst movie in the entire game.,FALSE,FALSE,9,3.4722222222222445,2.591999999999983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,91,00:16:49,00:16:51,00:00:02,"Sean, I figured out who Sonny is, by the way.",FALSE,FALSE,10,2.3148148148148877,4.319999999999864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,92,00:16:51,00:16:52,00:00:01,Who what?,TRUE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,93,00:16:52,00:16:53,00:00:01,Sonny is...,FALSE,TRUE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,94,00:16:55,00:16:56,00:00:01,Can I see this?,TRUE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,95,00:16:56,00:16:57,00:00:01,Yep.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,96,00:17:32,00:17:39,00:00:07,It's that one and then there's like whole number six I think in the last world.,FALSE,FALSE,16,8.10185185185202,1.9748571428571018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,97,00:17:39,00:17:42,00:00:03,"Yeah, it's like the two hardest ones.",FALSE,FALSE,7,3.4722222222220713,2.0160000000000875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,98,00:19:07,00:19:09,00:00:02,I'm going to get a second.,FALSE,FALSE,6,2.3148148148148877,2.5919999999999184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,99,00:19:09,00:19:12,00:00:03,And I'm going to zero right.,FALSE,FALSE,6,3.4722222222222445,1.7279999999999889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,100,00:19:12,00:19:14,00:00:02,Did you do sushi again?,TRUE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,101,00:19:14,00:19:15,00:00:01,Oh yeah.,FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,102,00:19:15,00:19:16,00:00:01,That was good.,FALSE,FALSE,3,1.1574074074075305,2.5919999999997243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,103,00:19:16,00:19:18,00:00:02,That was great.,FALSE,FALSE,3,2.314814814814714,1.2960000000000564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,104,00:19:18,00:19:19,00:00:01,And wine.,FALSE,FALSE,2,1.1574074074075305,1.7279999999998163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,105,00:19:19,00:19:20,00:00:01,"She was like, I've never had wine.",FALSE,FALSE,7,1.157407407407357,6.048000000000263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,106,00:19:20,00:19:24,00:00:04,"I was like, what?",TRUE,FALSE,4,4.629629629629601,0.8640000000000053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,107,00:19:24,00:19:26,00:00:02,How's the cross?,TRUE,FALSE,3,2.3148148148148877,1.2959999999999592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,108,00:19:26,00:19:28,00:00:02,"Oh, we have a game today.",FALSE,FALSE,6,2.314814814814714,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,109,00:19:28,00:19:29,00:00:01,Got the soup.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,110,00:19:29,00:19:30,00:00:01,Tapped.,FALSE,FALSE,1,1.1574074074075305,0.8639999999999082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,111,00:19:30,00:19:32,00:00:02,"Oh, you guys are going to get wrecked.",FALSE,FALSE,8,2.314814814814714,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,112,00:19:32,00:19:35,00:00:03,"Like, supposedly tapped isn't that great for sure.",FALSE,FALSE,8,3.4722222222222445,2.303999999999985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,113,00:19:35,00:19:36,00:00:01,Really?,TRUE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100
purple,114,00:19:36,00:19:42,00:00:06,They have like a known reputation for being insane at this sport.,FALSE,FALSE,12,6.944444444444489,1.7279999999999889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,115,00:19:42,00:19:49,00:00:07,"Like, last year they were one of the teams that we lost by the least.",FALSE,FALSE,15,8.101851851851846,1.8514285714285728,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,116,00:19:49,00:19:50,00:00:01,Is Lane pretty good?,TRUE,FALSE,4,1.1574074074075305,3.4559999999996327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,117,00:19:50,00:19:55,00:00:05,"Lane is pretty good, yeah.",FALSE,FALSE,5,5.787037037036959,0.8640000000000116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,118,00:19:55,00:19:58,00:00:03,"But like, I think Whitney is probably the best right now.",FALSE,FALSE,11,3.4722222222222445,3.1679999999999797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,119,00:19:58,00:19:59,00:00:01,Whitney? Really?,TRUE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50
purple,120,00:19:59,00:20:00,00:00:01,Yeah.,FALSE,FALSE,1,1.157407407407357,0.8640000000000376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,121,00:20:00,00:20:01,00:00:01,They took City last year.,FALSE,FALSE,5,1.1574074074075305,4.319999999999541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,122,00:20:01,00:20:05,00:00:04,"And like, this year they're...",FALSE,TRUE,5,4.629629629629601,1.0800000000000065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,123,00:20:05,00:20:07,00:00:02,I don't know.,FALSE,FALSE,3,2.314814814814714,1.2960000000000564,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
purple,124,00:20:07,00:20:09,00:00:02,I would never guess Whitney to be the best.,FALSE,FALSE,9,2.3148148148148877,3.8879999999998778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,125,00:20:09,00:20:15,00:00:06,But they have like players from Whitney Jones and Peyton playing on the same team.,FALSE,FALSE,15,6.944444444444489,2.159999999999986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,126,00:20:15,00:20:17,00:00:02,How do they do that?,TRUE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,127,00:20:17,00:20:20,00:00:03,"Like, it's just like a join team.",FALSE,FALSE,7,3.4722222222222445,2.015999999999987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,128,00:20:20,00:20:23,00:00:03,"Like, we could probably get people from like Vaughn and like,",FALSE,FALSE,11,3.4722222222222445,3.1679999999999797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,129,00:20:23,00:20:25,00:00:02,"and like, Common Sense if we wanted to.",FALSE,FALSE,8,2.3148148148148877,3.455999999999891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,130,00:20:25,00:20:26,00:00:01,"But like, Aggie has to organize it.",FALSE,FALSE,7,1.157407407407357,6.048000000000263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,131,00:20:26,00:20:32,00:00:06,Mather.,FALSE,FALSE,1,6.944444444444489,0.14399999999999907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,132,00:20:32,00:20:41,00:00:09,That's kind of funny.,FALSE,FALSE,4,10.41666666666656,0.38400000000000395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,133,00:20:41,00:20:44,00:00:03,"Sean, do you watch Game of Thrones?",TRUE,FALSE,7,3.4722222222222445,2.015999999999987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,134,00:20:44,00:20:48,00:00:04,"I watched it for a little bit, but I didn't really get into it.",FALSE,FALSE,14,4.629629629629601,3.0240000000000187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.29
purple,135,00:20:48,00:20:50,00:00:02,I like Spartacus better.,FALSE,FALSE,4,2.3148148148148877,1.7279999999999456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,136,00:20:50,00:20:51,00:00:01,Spartacus is weird.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,137,00:20:51,00:20:52,00:00:01,It's so good.,FALSE,FALSE,3,1.1574074074075305,2.5919999999997243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,138,00:20:52,00:20:54,00:00:02,That was so weird too.,FALSE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,139,00:20:54,00:20:56,00:00:02,Not even joking.,FALSE,FALSE,3,2.3148148148148877,1.2959999999999592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,140,00:20:56,00:21:01,00:00:05,"Like, the later, the later season, or the later like series that they had were weird.",FALSE,FALSE,16,5.787037037036959,2.7648000000000374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,141,00:21:01,00:21:06,00:00:05,"Like the original Spartacus, Gods of the Arena,",FALSE,FALSE,8,5.787037037037132,1.3823999999999772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,142,00:21:06,00:21:09,00:00:03,"and then over the second series they had, those were good.",FALSE,FALSE,11,3.4722222222220713,3.168000000000138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,143,00:21:09,00:21:11,00:00:02,Okay.,FALSE,FALSE,1,2.3148148148148877,0.4319999999999864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,144,00:21:11,00:21:14,00:00:03,"Yeah, because like, I watched one episode from like season four.",FALSE,FALSE,11,3.4722222222222445,3.1679999999999797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,145,00:21:14,00:21:15,00:00:01,"It was like, what?",TRUE,FALSE,4,1.157407407407357,3.4560000000001505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,146,00:21:15,00:21:20,00:00:05,"Yeah, season four was weird.",FALSE,FALSE,5,5.787037037037132,0.8639999999999858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,147,00:21:20,00:21:23,00:00:03,I started watching King of the Hill over break.,FALSE,FALSE,9,3.4722222222222445,2.591999999999983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,148,00:21:23,00:21:25,00:00:02,King of the Hill.,FALSE,FALSE,4,2.314814814814714,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,149,00:21:25,00:21:27,00:00:02,I'm getting caught up on Mad Men.,FALSE,FALSE,7,2.3148148148148877,3.023999999999905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,150,00:21:27,00:21:28,00:00:01,"Oh, yeah.",FALSE,FALSE,2,1.157407407407357,1.7280000000000753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,151,00:21:28,00:21:29,00:00:01,I'm so behind.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,152,00:21:30,00:21:32,00:00:02,I just started season five.,FALSE,FALSE,5,2.314814814814714,2.160000000000094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,153,00:21:32,00:21:39,00:00:07,"I'm on season two, so.",FALSE,FALSE,5,8.101851851851846,0.6171428571428575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,154,00:21:39,00:21:41,00:00:02,Do you watch Homeland?,TRUE,FALSE,4,2.3148148148148877,1.7279999999999456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,155,00:21:41,00:21:42,00:00:01,It's so good.,FALSE,FALSE,3,1.157407407407357,2.592000000000113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,156,00:21:42,00:21:43,00:00:01,I'm going to start Scandal out.,FALSE,FALSE,6,1.157407407407357,5.184000000000226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,157,00:21:43,00:21:46,00:00:03,"No, Scandal is stupid.",FALSE,FALSE,4,3.4722222222222445,1.1519999999999926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,158,00:21:46,00:21:48,00:00:02,My mom watches that show.,FALSE,FALSE,5,2.3148148148148877,2.159999999999932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,159,00:21:48,00:21:49,00:00:01,It's like a soap opera.,FALSE,FALSE,5,1.157407407407357,4.320000000000188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,160,00:22:10,00:22:17,00:00:07,What are you doing over summer break?,TRUE,FALSE,7,8.101851851851846,0.8640000000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,161,00:22:17,00:22:22,00:00:05,Are you going anywhere?,TRUE,FALSE,4,5.787037037037132,0.6911999999999886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,162,00:22:22,00:22:27,00:00:05,I might start a job.,FALSE,FALSE,5,5.787037037036959,0.8640000000000116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,163,00:22:27,00:22:29,00:00:02,True.,FALSE,FALSE,1,2.3148148148148877,0.4319999999999864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
purple,164,00:22:29,00:22:36,00:00:07,"Brennan, do you already have stuff planned for summer break?",TRUE,FALSE,10,8.101851851851846,1.234285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
